devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 2080 Ti,Voltage,4096,32,128,288,1,half,143654912,301989888,22.3774,22.3057,22.8105,3454.98,3389.2,3465.91,19.916,19.5368,19.979,6.46623,6.34312,6.48669,5.99823,5.88403,6.0172,13.496,13.2391,13.5387
GeForce RTX 2080 Ti,Voltage,4096,32,128,320,1,half,144703488,335544320,24.846,24.7847,25.3412,3457.42,3389.71,3465.82,19.3298,18.9513,19.3768,6.27591,6.15301,6.29115,5.40222,5.29643,5.41534,13.5055,13.2411,13.5383
GeForce RTX 2080 Ti,Voltage,4096,32,128,352,1,half,145752064,369098752,27.3079,27.2451,27.8474,3460.29,3393.11,3468.12,18.8543,18.4883,18.897,6.12154,6.00269,6.13539,4.91518,4.81975,4.9263,13.5168,13.2543,13.5473
GeForce RTX 2080 Ti,Voltage,4096,32,128,384,1,half,146800640,402653184,29.8014,29.7319,30.3952,3459.02,3391.3,3466.95,18.438,18.077,18.4803,5.98636,5.86916,6.00008,4.50393,4.41576,4.51426,13.5118,13.2473,13.5428
GeForce RTX 2080 Ti,Voltage,4096,32,128,416,1,half,147849216,436207616,32.251,32.1963,32.9216,3462.59,3391.98,3468.39,18.1102,17.7409,18.1405,5.87994,5.76002,5.88977,4.16177,4.07689,4.16873,13.5258,13.2499,13.5484
GeForce RTX 2080 Ti,Voltage,4096,32,128,448,1,half,148897792,469762048,34.7122,34.6643,35.4337,3464.54,3393.92,3469.25,17.823,17.4596,17.8472,5.78668,5.66872,5.79454,3.86668,3.78786,3.87193,13.5334,13.2575,13.5518
GeForce RTX 2080 Ti,Voltage,4096,32,128,480,1,half,149946368,503316480,37.2127,37.1553,37.9809,3462.58,3392.47,3467.85,17.5552,17.1998,17.582,5.69976,5.58434,5.70843,3.60686,3.53382,3.61234,13.5257,13.2518,13.5463
GeForce RTX 2080 Ti,Voltage,4096,32,128,512,1,half,150994944,536870912,39.6577,39.6092,40.497,3465.71,3393.8,3469.88,17.3455,16.9856,17.3663,5.63165,5.5148,5.63842,3.38449,3.31426,3.38855,13.5379,13.257,13.5542
GeForce RTX 2080 Ti,Voltage,4096,32,128,544,1,half,152043520,570425344,42.0337,41.981,42.9421,3474.18,3400.6,3478.45,17.1883,16.8242,17.2094,5.58061,5.46242,5.58748,3.19318,3.12555,3.19711,13.571,13.2836,13.5877
GeForce RTX 2080 Ti,Voltage,4096,32,128,576,1,half,153092096,603979776,44.6193,44.5652,45.5484,3465.37,3394.61,3469.49,16.9677,16.6213,16.9879,5.50901,5.39652,5.51557,3.00813,2.94671,3.01171,13.5366,13.2602,13.5527
GeForce RTX 2080 Ti,Voltage,4096,32,128,608,1,half,154140672,637534208,47.0957,47.0364,48.0895,3465.55,3393.85,3469.84,16.8103,16.4625,16.8311,5.45789,5.34497,5.46464,2.84996,2.791,2.85348,13.5373,13.2572,13.554
GeForce RTX 2080 Ti,Voltage,4096,32,128,640,1,half,155189248,671088640,49.6015,49.5397,50.6392,3463.65,3392.6,3467.9,16.6587,16.317,16.6791,5.40867,5.29772,5.41529,2.70598,2.65047,2.7093,13.5299,13.2524,13.5465
GeForce RTX 2080 Ti,Voltage,4096,32,128,672,1,half,156237824,704643072,52.0598,51.9931,53.1607,3465.1,3393.27,3469.47,16.5368,16.1939,16.5576,5.36908,5.25777,5.37584,2.5782,2.52475,2.58145,13.5356,13.255,13.5526
GeForce RTX 2080 Ti,Voltage,4096,32,128,704,1,half,157286400,738197504,54.5779,54.4531,55.6474,3462.69,3396,3470.48,16.4081,16.0921,16.445,5.32732,5.22471,5.3393,2.4593,2.41193,2.46483,13.5261,13.2656,13.5566
GeForce RTX 2080 Ti,Voltage,4096,32,128,736,1,half,158334976,771751936,56.966,56.9014,58.1019,3468.25,3400.38,3472.12,16.3274,16.0079,16.3456,5.3011,5.19736,5.30701,2.35615,2.31004,2.35878,13.5479,13.2827,13.563
GeForce RTX 2080 Ti,Voltage,4096,32,128,768,1,half,159383552,805306368,59.4847,59.4239,60.4934,3465.79,3407.95,3469.29,16.2177,15.947,16.234,5.26548,5.17761,5.27079,2.25637,2.21872,2.25865,13.5382,13.3123,13.5519
GeForce RTX 2080 Ti,Voltage,4096,32,128,800,1,half,160432128,838860800,61.9693,61.8953,63.2481,3465.47,3395.33,3469.54,16.126,15.7996,16.1449,5.2357,5.12973,5.24185,2.16592,2.12208,2.16846,13.537,13.263,13.5529
GeForce RTX 2080 Ti,Voltage,4096,32,128,832,1,half,161480704,872415232,64.4899,64.3617,65.6348,3463.26,3402.74,3470.05,16.0324,15.7522,16.0638,5.20533,5.11436,5.21553,2.08129,2.04492,2.08537,13.5284,13.292,13.5549
GeForce RTX 2080 Ti,Voltage,4096,32,128,864,1,half,162529280,905969664,66.8912,66.837,67.7676,3467.27,3422.4,3470.06,15.9738,15.7671,15.9866,5.18631,5.11919,5.19047,2.00652,1.98056,2.00813,13.544,13.3688,13.5549
GeForce RTX 2080 Ti,Voltage,4096,32,128,896,1,half,163577856,939524096,69.3532,69.2943,70.2164,3468.04,3425.39,3470.97,15.9057,15.71,15.9191,5.16418,5.10066,5.16854,1.93529,1.91149,1.93692,13.547,13.3804,13.5585
GeForce RTX 2080 Ti,Voltage,4096,32,128,928,1,half,164626432,973078528,71.8351,71.7832,72.6636,3467.8,3428.24,3470.28,15.8378,15.6572,15.8492,5.14216,5.08349,5.14584,1.86843,1.84711,1.86976,13.5461,13.3916,13.5558
GeForce RTX 2080 Ti,Voltage,4096,32,128,960,1,half,165675008,1006632960,74.3304,74.2857,75.0053,3466.94,3435.73,3469.01,15.7716,15.6297,15.7811,5.12066,5.07457,5.12372,1.8057,1.78944,1.80678,13.5427,13.4208,13.5508
GeForce RTX 2080 Ti,Voltage,4096,32,128,992,1,half,166723584,1040187392,76.7902,76.7327,77.8141,3467.77,3422.11,3470.33,15.7171,15.5102,15.7288,5.10297,5.03578,5.10675,1.74787,1.72485,1.74916,13.546,13.3676,13.556
GeForce RTX 2080 Ti,Voltage,4096,32,128,1024,1,half,167772160,1073741824,79.2286,79.1847,79.8434,3469.44,3442.71,3471.35,15.6701,15.5494,15.6787,5.08769,5.0485,5.09049,1.69406,1.68101,1.695,13.5525,13.4481,13.56
GeForce RTX 2080 Ti,Voltage,4096,32,256,32,1,half,270532608,33554432,5.04507,4.97971,5.09619,3405.62,3371.12,3449.97,60.2802,59.6695,61.0652,19.5715,19.3732,19.8264,53.2128,52.6737,53.9058,6.65161,6.58422,6.73823
GeForce RTX 2080 Ti,Voltage,4096,32,256,64,1,half,272629760,67108864,9.8963,9.81882,10.0788,3472.45,3409.12,3499.38,34.3345,33.7083,34.6008,11.1476,10.9443,11.234,27.1285,26.6337,27.3389,6.78213,6.65843,6.83472
GeForce RTX 2080 Ti,Voltage,4096,32,256,96,1,half,274726912,100663296,14.7801,14.7241,15.0321,3487.28,3428.64,3500.36,25.3997,24.9726,25.495,8.24666,8.108,8.27758,18.1629,17.8575,18.231,6.81109,6.69657,6.83664
GeForce RTX 2080 Ti,Voltage,4096,32,256,128,1,half,276824064,134217728,19.6183,19.5597,20.0159,3503,3433.24,3513.32,20.953,20.5358,21.0147,6.80292,6.66745,6.82297,13.6836,13.4111,13.7239,6.84179,6.70555,6.86196
GeForce RTX 2080 Ti,Voltage,4096,32,256,160,1,half,278921216,167772160,24.5355,24.4684,25.0181,3501.17,3433.48,3510.62,18.2068,17.8548,18.2559,5.91129,5.79701,5.92725,10.9412,10.7296,10.9707,6.83822,6.70602,6.85668
GeForce RTX 2080 Ti,Voltage,4096,32,256,192,1,half,281018368,201326592,29.3982,29.3289,29.9877,3506.46,3437.38,3514.6,16.408,16.0848,16.4461,5.32728,5.22232,5.33964,9.13141,8.95152,9.1526,6.84856,6.71364,6.86445
GeForce RTX 2080 Ti,Voltage,4096,32,256,224,1,half,283115520,234881024,34.2641,34.1951,34.9753,3509.88,3438.4,3516.85,15.1183,14.8103,15.1483,4.90852,4.80855,4.91826,7.83456,7.67499,7.85011,6.85524,6.71562,6.86884
GeForce RTX 2080 Ti,Voltage,4096,32,256,256,1,half,285212672,268435456,39.1255,39.0626,39.9516,3512.86,3440.14,3518.43,14.1509,13.858,14.1733,4.59446,4.49935,4.60174,6.86106,6.71902,6.87193,6.86106,6.71902,6.87193
GeForce RTX 2080 Ti,Voltage,4096,32,256,288,1,half,287309824,301989888,44.0101,43.951,44.9409,3513.34,3440.49,3517.98,13.3904,13.1128,13.4081,4.34753,4.25739,4.35328,6.09954,5.97308,6.10761,6.86198,6.71971,6.87106
GeForce RTX 2080 Ti,Voltage,4096,32,256,320,1,half,289406976,335544320,48.8924,48.8279,49.9187,3513.89,3441.57,3518.45,12.7825,12.5194,12.7991,4.15015,4.06473,4.15554,5.49046,5.37745,5.49758,6.86307,6.72181,6.87198
GeForce RTX 2080 Ti,Voltage,4096,32,256,352,1,half,291504128,369098752,53.765,53.6992,54.8996,3514.98,3442.26,3519.2,12.2871,12.0329,12.3019,3.98933,3.9068,3.99413,4.99287,4.88957,4.99887,6.86519,6.72316,6.87345
GeForce RTX 2080 Ti,Voltage,4096,32,256,384,1,half,293601280,402653184,58.6395,58.5669,59.8577,3515.77,3444.14,3520.05,11.8737,11.6318,11.8882,3.85511,3.77657,3.8598,4.57782,4.48456,4.5834,6.86673,6.72684,6.87509
GeForce RTX 2080 Ti,Voltage,4096,32,256,416,1,half,295698432,436207616,63.5105,63.45,64.4393,3516.6,3465.87,3519.91,11.5243,11.3581,11.5352,3.74166,3.68768,3.74518,4.22668,4.16571,4.23066,6.86835,6.76928,6.87483
GeForce RTX 2080 Ti,Voltage,4096,32,256,448,1,half,297795584,469762048,68.3795,68.3172,69.4136,3517.44,3465,3520.61,11.2251,11.0577,11.2352,3.64451,3.59018,3.64779,3.92572,3.86719,3.92925,6.87,6.76758,6.87619
GeForce RTX 2080 Ti,Voltage,4096,32,256,480,1,half,299892736,503316480,73.2665,73.2085,74.1869,3517.3,3473.63,3520.06,10.9629,10.8268,10.9715,3.5594,3.51521,3.56219,3.66385,3.61837,3.66673,6.86973,6.78444,6.87511
GeForce RTX 2080 Ti,Voltage,4096,32,256,512,1,half,301989888,536870912,78.1129,78.0485,78.972,3519,3480.7,3521.89,10.7391,10.6223,10.7479,3.48674,3.44879,3.48959,3.43653,3.39912,3.43934,6.87305,6.79825,6.87869
GeForce RTX 2080 Ti,Voltage,4096,32,256,544,1,half,304087040,570425344,82.968,82.9363,83.5061,3520.13,3497.44,3521.47,10.5404,10.4724,10.5444,3.4222,3.40014,3.4235,3.23542,3.21456,3.23665,6.87526,6.83094,6.87788
GeForce RTX 2080 Ti,Voltage,4096,32,256,576,1,half,306184192,603979776,87.8708,87.8184,88.5945,3519.24,3490.48,3521.33,10.358,10.2734,10.3642,3.36299,3.33551,3.36499,3.0549,3.02993,3.05671,6.87352,6.81735,6.8776
GeForce RTX 2080 Ti,Voltage,4096,32,256,608,1,half,308281344,637534208,92.737,92.6971,93.3019,3519.82,3498.51,3521.33,10.1989,10.1371,10.2033,3.31134,3.29128,3.31276,2.89459,2.87706,2.89583,6.87466,6.83302,6.87761
GeForce RTX 2080 Ti,Voltage,4096,32,256,640,1,half,310378496,671088640,97.6351,97.5907,98.1506,3519.21,3500.72,3520.8,10.0524,9.99961,10.057,3.26377,3.24663,3.26525,2.74938,2.73494,2.75063,6.87345,6.83734,6.87656
GeForce RTX 2080 Ti,Voltage,4096,32,256,672,1,half,312475648,704643072,102.487,102.45,102.949,3520.22,3504.44,3521.51,9.92436,9.87987,9.92799,3.22219,3.20775,3.22337,2.61921,2.60747,2.62017,6.87543,6.84461,6.87795
GeForce RTX 2080 Ti,Voltage,4096,32,256,704,1,half,314572800,738197504,107.319,107.301,107.361,3521.8,3520.43,3522.39,9.80971,9.80587,9.81134,3.18497,3.18373,3.1855,2.50128,2.5003,2.5017,6.87852,6.87583,6.87967
GeForce RTX 2080 Ti,Voltage,4096,32,256,736,1,half,316669952,771751936,112.206,112.179,112.339,3521.52,3517.35,3522.38,9.70017,9.68869,9.70255,3.14941,3.14568,3.15018,2.39234,2.3895,2.39292,6.87797,6.86982,6.87965
GeForce RTX 2080 Ti,Voltage,4096,32,256,768,1,half,318767104,805306368,117.098,117.082,117.164,3521.14,3519.15,3521.61,9.59946,9.59405,9.60073,3.11671,3.11495,3.11712,2.29241,2.29112,2.29271,6.87722,6.87335,6.87814
GeForce RTX 2080 Ti,Voltage,4096,32,256,800,1,half,320864256,838860800,121.979,121.962,122.013,3521.06,3520.08,3521.55,9.50755,9.50492,9.50888,3.08687,3.08601,3.0873,2.20066,2.20005,2.20097,6.87707,6.87517,6.87803
GeForce RTX 2080 Ti,Voltage,4096,32,256,832,1,half,322961408,872415232,126.832,126.819,126.865,3521.81,3520.89,3522.15,9.4249,9.42245,9.42583,3.06003,3.05924,3.06034,2.11647,2.11592,2.11668,6.87853,6.87674,6.8792
GeForce RTX 2080 Ti,Voltage,4096,32,256,864,1,half,325058560,905969664,131.822,131.726,133.467,3518.84,3475.44,3521.36,9.33863,9.22346,9.34534,3.03202,2.99463,3.0342,2.03636,2.01125,2.03783,6.87273,6.78797,6.87766
GeForce RTX 2080 Ti,Voltage,4096,32,256,896,1,half,327155712,939524096,136.584,136.566,136.635,3521.9,3520.59,3522.37,9.27398,9.27052,9.27522,3.01103,3.00991,3.01144,1.96535,1.96461,1.96561,6.87872,6.87615,6.87964
GeForce RTX 2080 Ti,Voltage,4096,32,256,928,1,half,329252864,973078528,141.469,141.439,141.499,3521.73,3520.99,3522.49,9.20577,9.20383,9.20775,2.98889,2.98826,2.98953,1.89749,1.89709,1.89789,6.87838,6.87694,6.87986
GeForce RTX 2080 Ti,Voltage,4096,32,256,960,1,half,331350016,1006632960,146.36,146.352,146.387,3521.43,3520.78,3521.62,9.14173,9.14004,9.14223,2.96809,2.96755,2.96826,1.83408,1.83374,1.83418,6.87779,6.87652,6.87817
GeForce RTX 2080 Ti,Voltage,4096,32,256,992,1,half,333447168,1040187392,151.219,151.192,151.244,3521.89,3521.3,3522.52,9.08376,9.08222,9.08538,2.94927,2.94877,2.9498,1.77515,1.77485,1.77546,6.87869,6.87753,6.87992
GeForce RTX 2080 Ti,Voltage,4096,32,256,1024,1,half,335544320,1073741824,156.071,156.06,156.129,3522.47,3521.16,3522.71,9.02976,9.02642,9.03039,2.93174,2.93066,2.93195,1.71996,1.71932,1.72008,6.87982,6.87727,6.8803
GeForce RTX 2080 Ti,Voltage,4096,32,512,32,1,half,541065216,33554432,9.96158,9.90275,10.1055,3449.49,3400.11,3469.72,57.6879,56.8622,58.0263,18.7298,18.4618,18.8397,53.8982,53.1268,54.2143,3.36864,3.32042,3.38839
GeForce RTX 2080 Ti,Voltage,4096,32,512,64,1,half,545259520,67108864,19.5536,19.4749,19.9928,3514.71,3437.21,3528.62,31.3201,30.6294,31.444,10.1688,9.94461,10.2091,27.4587,26.8532,27.5674,3.43233,3.35665,3.44592
GeForce RTX 2080 Ti,Voltage,4096,32,512,96,1,half,549453824,100663296,29.2753,29.2126,29.8217,3521.17,3456.52,3528.59,22.2079,21.8001,22.2547,7.21035,7.07797,7.22554,18.3394,18.0027,18.3781,3.43864,3.37551,3.44589
GeForce RTX 2080 Ti,Voltage,4096,32,512,128,1,half,553648128,134217728,38.8592,38.81,39.72,3536.93,3460.2,3541.32,17.7019,17.3179,17.7239,5.74738,5.62269,5.75452,13.8161,13.5164,13.8333,3.45404,3.3791,3.45832
GeForce RTX 2080 Ti,Voltage,4096,32,512,160,1,half,557842432,167772160,48.6267,48.5656,49.63,3533.09,3461.59,3537.46,14.9225,14.6205,14.9409,4.84496,4.74691,4.85095,11.0409,10.8175,11.0546,3.45029,3.38046,3.45455
GeForce RTX 2080 Ti,Voltage,4096,32,512,192,1,half,562036736,201326592,58.2724,58.1949,59.4993,3537.92,3464.89,3542.55,13.1002,12.8298,13.1174,4.25332,4.16552,4.25888,9.21334,9.02315,9.22539,3.455,3.38368,3.45952
GeForce RTX 2080 Ti,Voltage,4096,32,512,224,1,half,566231040,234881024,67.9539,67.8819,68.7612,3539.46,3497.88,3543.19,11.7891,11.6506,11.8016,3.82764,3.78268,3.83168,7.90057,7.80776,7.9089,3.4565,3.4159,3.46014
GeForce RTX 2080 Ti,Voltage,4096,32,512,256,1,half,570425344,268435456,77.5844,77.5176,78.421,3542.97,3505.16,3546.01,10.8123,10.6969,10.8216,3.51049,3.47302,3.51349,6.91987,6.84601,6.9258,3.45993,3.423,3.4629
GeForce RTX 2080 Ti,Voltage,4096,32,512,288,1,half,574619648,301989888,87.2742,87.232,87.8552,3543.3,3519.85,3545,10.0443,9.97789,10.0492,3.26115,3.23957,3.26272,6.15156,6.11086,6.15452,3.46025,3.43736,3.46192
GeForce RTX 2080 Ti,Voltage,4096,32,512,320,1,half,578813952,335544320,96.9401,96.9149,97.1638,3544.43,3536.27,3545.35,9.4322,9.41048,9.43465,3.0624,3.05535,3.0632,5.53818,5.52542,5.53961,3.46136,3.45339,3.46226
GeForce RTX 2080 Ti,Voltage,4096,32,512,352,1,half,583008256,369098752,106.625,106.593,106.988,3544.73,3532.71,3545.8,8.92949,8.89921,8.93219,2.89918,2.88935,2.90006,5.03513,5.01806,5.03665,3.46165,3.44992,3.4627
GeForce RTX 2080 Ti,Voltage,4096,32,512,384,1,half,587202560,402653184,116.261,116.237,116.287,3546.49,3545.68,3547.21,8.51412,8.51217,8.51584,2.76432,2.76369,2.76488,4.61783,4.61677,4.61876,3.46337,3.46258,3.46407
GeForce RTX 2080 Ti,Voltage,4096,32,512,416,1,half,591396864,436207616,125.958,125.944,125.99,3546.23,3545.32,3546.62,8.15829,8.15621,8.15919,2.6488,2.64812,2.64909,4.26229,4.2612,4.26276,3.46311,3.46223,3.46349
GeForce RTX 2080 Ti,Voltage,4096,32,512,448,1,half,595591168,469762048,135.616,135.603,135.63,3547.05,3546.69,3547.38,7.85567,7.85487,7.85639,2.55054,2.55028,2.55078,3.95876,3.95836,3.95913,3.46392,3.46356,3.46424
GeForce RTX 2080 Ti,Voltage,4096,32,512,480,1,half,599785472,503316480,145.299,145.276,145.346,3547.15,3546.01,3547.71,7.59196,7.58951,7.59317,2.46492,2.46413,2.46531,3.69495,3.69376,3.69553,3.46401,3.4629,3.46456
GeForce RTX 2080 Ti,Voltage,4096,32,512,512,1,half,603979776,536870912,154.961,154.94,155.016,3547.71,3546.44,3548.18,7.36219,7.35956,7.36316,2.39032,2.38947,2.39064,3.46456,3.46332,3.46502,3.46456,3.46332,3.46502
GeForce RTX 2080 Ti,Voltage,4096,32,512,544,1,half,608174080,570425344,164.624,164.607,164.654,3548.19,3547.52,3548.55,7.15935,7.15802,7.16009,2.32446,2.32403,2.3247,3.2612,3.26059,3.26153,3.46502,3.46438,3.46538
GeForce RTX 2080 Ti,Voltage,4096,32,512,576,1,half,612368384,603979776,174.343,174.306,174.385,3547.46,3546.6,3548.21,6.97675,6.97506,6.97823,2.26518,2.26463,2.26566,3.0794,3.07865,3.08005,3.46432,3.46348,3.46505
GeForce RTX 2080 Ti,Voltage,4096,32,512,608,1,half,616562688,637534208,183.995,183.984,184.012,3548.11,3547.78,3548.33,6.81592,6.81529,6.81635,2.21296,2.21275,2.2131,2.91785,2.91758,2.91804,3.46495,3.46463,3.46517
GeForce RTX 2080 Ti,Voltage,4096,32,512,640,1,half,620756992,671088640,193.697,193.667,193.728,3547.78,3547.21,3548.33,6.6694,6.66833,6.67044,2.16539,2.16504,2.16573,2.7717,2.77125,2.77213,3.46462,3.46407,3.46517
GeForce RTX 2080 Ti,Voltage,4096,32,512,672,1,half,624951296,704643072,203.376,203.355,203.42,3547.89,3547.12,3548.26,6.53763,6.5362,6.53831,2.12261,2.12214,2.12283,2.6398,2.63922,2.64007,3.46474,3.46398,3.4651
GeForce RTX 2080 Ti,Voltage,4096,32,512,704,1,half,629145600,738197504,213.053,213.023,213.107,3548.02,3547.12,3548.51,6.41786,6.41624,6.41875,2.08372,2.08319,2.08401,2.5199,2.51926,2.52025,3.46486,3.46398,3.46534
GeForce RTX 2080 Ti,Voltage,4096,32,512,736,1,half,633339904,771751936,222.707,222.679,222.733,3548.49,3548.07,3548.93,6.30915,6.3084,6.30994,2.04842,2.04818,2.04868,2.41066,2.41037,2.41096,3.46532,3.46491,3.46576
GeForce RTX 2080 Ti,Voltage,4096,32,512,768,1,half,637534208,805306368,232.398,232.379,232.448,3548.37,3547.61,3548.66,6.20849,6.20716,6.209,2.01574,2.01531,2.01591,2.31014,2.30964,2.31032,3.4652,3.46446,3.46549
GeForce RTX 2080 Ti,Voltage,4096,32,512,800,1,half,641728512,838860800,242.079,242.055,242.131,3548.41,3547.64,3548.75,6.11615,6.11483,6.11675,1.98576,1.98533,1.98596,2.21776,2.21728,2.21797,3.46524,3.46449,3.46558
GeForce RTX 2080 Ti,Voltage,4096,32,512,832,1,half,645922816,872415232,251.736,251.702,251.76,3548.77,3548.43,3549.25,6.03147,6.03089,6.03229,1.95827,1.95808,1.95854,2.13267,2.13247,2.13297,3.4656,3.46526,3.46607
GeForce RTX 2080 Ti,Voltage,4096,32,512,864,1,half,650117120,905969664,261.436,261.412,261.471,3548.53,3548.05,3548.85,5.95208,5.95128,5.95262,1.93249,1.93223,1.93267,2.05355,2.05327,2.05373,3.46536,3.4649,3.46568
GeForce RTX 2080 Ti,Voltage,4096,32,512,896,1,half,654311424,939524096,271.076,271.048,271.106,3549.09,3548.69,3549.45,5.87967,5.87901,5.88027,1.90898,1.90877,1.90918,1.98052,1.9803,1.98072,3.46591,3.46552,3.46626
GeForce RTX 2080 Ti,Voltage,4096,32,512,928,1,half,658505728,973078528,280.776,280.743,280.812,3548.85,3548.39,3549.27,5.81098,5.81023,5.81166,1.88668,1.88644,1.8869,1.9121,1.91185,1.91232,3.46568,3.46523,3.46608
GeForce RTX 2080 Ti,Voltage,4096,32,512,960,1,half,662700032,1006632960,290.455,290.434,290.488,3548.89,3548.49,3549.15,5.74731,5.74665,5.74773,1.86601,1.8658,1.86614,1.84838,1.84817,1.84852,3.46571,3.46532,3.46597
GeForce RTX 2080 Ti,Voltage,4096,32,512,992,1,half,666894336,1040187392,300.155,300.127,300.203,3548.67,3548.11,3549,5.68733,5.68643,5.68786,1.84654,1.84624,1.84671,1.78864,1.78836,1.78881,3.4655,3.46495,3.46582
GeForce RTX 2080 Ti,Voltage,4096,32,512,1024,1,half,671088640,1073741824,309.781,309.757,309.837,3549.32,3548.67,3549.6,5.63246,5.63144,5.6329,1.82872,1.82839,1.82887,1.73307,1.73275,1.7332,3.46613,3.4655,3.4664
GeForce RTX 2080 Ti,Voltage,4096,32,1024,32,1,half,1082130432,33554432,19.7754,19.7144,20.1056,3475.17,3417.93,3485.76,56.4206,55.4913,56.5925,18.3184,18.0167,18.3742,54.2995,53.4052,54.4649,1.69686,1.66891,1.70203
GeForce RTX 2080 Ti,Voltage,4096,32,1024,64,1,half,1090519040,67108864,38.8499,38.7837,39.8309,3537.81,3450.56,3543.73,29.7985,29.0636,29.8483,9.67482,9.43622,9.69102,27.6391,26.9575,27.6854,1.72745,1.68484,1.73034
GeForce RTX 2080 Ti,Voltage,4096,32,1024,96,1,half,1098907648,100663296,58.2553,58.1814,59.4553,3538.96,3467.45,3543.37,20.5921,20.176,20.6178,6.68574,6.55066,6.69408,18.4321,18.0597,18.4551,1.72801,1.69309,1.73016
GeForce RTX 2080 Ti,Voltage,4096,32,1024,128,1,half,1107296256,134217728,77.355,77.2918,78.3741,3553.49,3507.25,3556.36,16.0497,15.8409,16.0627,5.21094,5.14314,5.21516,13.8808,13.7002,13.892,1.7351,1.71253,1.73651
GeForce RTX 2080 Ti,Voltage,4096,32,1024,160,1,half,1115684864,167772160,96.7573,96.7304,96.9017,3551.13,3545.84,3552.11,13.2647,13.2449,13.2684,4.30672,4.30031,4.30792,11.0973,11.0807,11.1004,1.73395,1.73137,1.73443
GeForce RTX 2080 Ti,Voltage,4096,32,1024,192,1,half,1124073472,201326592,115.967,115.95,116,3555.47,3554.45,3555.98,11.4291,11.4259,11.4308,3.71075,3.70969,3.71129,9.25903,9.25639,9.26037,1.73607,1.73557,1.73632
GeForce RTX 2080 Ti,Voltage,4096,32,1024,224,1,half,1132462080,234881024,135.28,135.258,135.319,3555.86,3554.82,3556.43,10.1075,10.1046,10.1091,3.28166,3.2807,3.28219,7.93718,7.93487,7.93847,1.73626,1.73575,1.73654
GeForce RTX 2080 Ti,Voltage,4096,32,1024,256,1,half,1140850688,268435456,154.492,154.474,154.532,3558.47,3557.55,3558.88,9.12204,9.1197,9.12312,2.9617,2.96094,2.96205,6.95013,6.94834,6.95095,1.73753,1.73709,1.73774
GeForce RTX 2080 Ti,Voltage,4096,32,1024,288,1,half,1149239296,301989888,173.79,173.771,173.834,3558.75,3557.85,3559.13,8.35047,8.34836,8.35137,2.71119,2.71051,2.71148,6.17838,6.17682,6.17905,1.73767,1.73723,1.73786
GeForce RTX 2080 Ti,Voltage,4096,32,1024,320,1,half,1157627904,335544320,193.09,193.067,193.15,3558.94,3557.83,3559.35,7.73305,7.73063,7.73394,2.51073,2.50995,2.51102,5.56084,5.55911,5.56149,1.73776,1.73722,1.73796
GeForce RTX 2080 Ti,Voltage,4096,32,1024,352,1,half,1166016512,369098752,212.364,212.328,212.388,3559.52,3559.11,3560.12,7.2287,7.22787,7.22992,2.34698,2.34671,2.34738,5.05614,5.05556,5.05699,1.73805,1.73785,1.73834
GeForce RTX 2080 Ti,Voltage,4096,32,1024,384,1,half,1174405120,402653184,231.627,231.575,231.701,3560.17,3559.04,3560.98,6.8086,6.80643,6.81014,2.21058,2.20988,2.21108,4.63564,4.63416,4.63669,1.73837,1.73781,1.73876
GeForce RTX 2080 Ti,Voltage,4096,32,1024,416,1,half,1182793728,436207616,250.929,250.909,250.947,3560.18,3559.93,3560.47,6.45202,6.45157,6.45254,2.09481,2.09467,2.09498,4.27906,4.27876,4.27941,1.73837,1.73825,1.73851
GeForce RTX 2080 Ti,Voltage,4096,32,1024,448,1,half,1191182336,469762048,270.222,270.189,270.254,3560.3,3559.88,3560.74,6.14658,6.14586,6.14734,1.99564,1.99541,1.99589,3.97355,3.97308,3.97404,1.73843,1.73822,1.73864
GeForce RTX 2080 Ti,Voltage,4096,32,1024,480,1,half,1199570944,503316480,289.535,289.504,289.59,3560.17,3559.49,3560.54,5.88147,5.88034,5.88208,1.90957,1.9092,1.90977,3.70851,3.7078,3.7089,1.73836,1.73803,1.73855
GeForce RTX 2080 Ti,Voltage,4096,32,1024,512,1,half,1207959552,536870912,308.775,308.73,308.835,3560.88,3560.19,3561.4,5.65082,5.64972,5.65163,1.83468,1.83432,1.83494,3.47742,3.47675,3.47793,1.73871,1.73838,1.73896
GeForce RTX 2080 Ti,Voltage,4096,32,1024,544,1,half,1216348160,570425344,328.033,327.98,328.101,3561.33,3560.59,3561.89,5.44694,5.44581,5.44781,1.76849,1.76812,1.76877,3.27328,3.2726,3.2738,1.73893,1.73857,1.73921
GeForce RTX 2080 Ti,Voltage,4096,32,1024,576,1,half,1224736768,603979776,347.422,347.365,347.485,3560.37,3559.72,3560.96,5.26368,5.26271,5.26455,1.70899,1.70867,1.70927,3.0906,3.09003,3.09111,1.73846,1.73814,1.73875
