devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 2080 Ti,StokesI,4096,32,1024,608,1,half,1233125376,159383552,364.622,364.494,366.732,5371.35,5340.43,5373.22,3.81906,3.79708,3.82039,1.23995,1.23282,1.24039,2.94482,2.92787,2.94585,0.437121,0.434606,0.437274
GeForce RTX 2080 Ti,StokesI,4096,32,1024,640,1,half,1241513984,167772160,383.841,383.662,385.975,5370.94,5341.24,5373.44,3.67154,3.65124,3.67325,1.19206,1.18547,1.19261,2.79737,2.78189,2.79867,0.437089,0.434671,0.437292
GeForce RTX 2080 Ti,StokesI,4096,32,1024,672,1,half,1249902592,176160768,403.031,402.899,405.139,5370.97,5343.02,5372.72,3.53835,3.51994,3.53951,1.14882,1.14284,1.14919,2.66417,2.65031,2.66504,0.437091,0.434816,0.437233
GeForce RTX 2080 Ti,StokesI,4096,32,1024,704,1,half,1258291200,184549376,422.285,422.116,424.645,5370.18,5340.33,5372.32,3.41675,3.39776,3.41811,1.10933,1.10317,1.10978,2.5427,2.52857,2.54371,0.437026,0.434597,0.4372
GeForce RTX 2080 Ti,StokesI,4096,32,1024,736,1,half,1266679808,192937984,441.558,441.348,443.907,5369.22,5340.81,5371.78,3.30561,3.28812,3.30718,1.07325,1.06757,1.07376,2.43171,2.41884,2.43287,0.436948,0.434636,0.437156
GeForce RTX 2080 Ti,StokesI,4096,32,1024,768,1,half,1275068416,201326592,460.692,460.557,462.804,5369.97,5345.47,5371.54,3.20474,3.19011,3.20567,1.0405,1.03575,1.0408,2.33072,2.32008,2.3314,0.437009,0.435015,0.437137
GeForce RTX 2080 Ti,StokesI,4096,32,1024,800,1,half,1283457024,209715200,479.897,479.708,482.284,5369.87,5343.29,5371.98,3.11145,3.09604,3.11267,1.01021,1.00521,1.01061,2.23745,2.22637,2.23832,0.437001,0.434838,0.437173
GeForce RTX 2080 Ti,StokesI,4096,32,1024,832,1,half,1291845632,218103808,499.15,499.002,501.498,5369.25,5344.11,5370.84,3.02504,3.01088,3.02594,0.982157,0.977558,0.982447,2.15114,2.14107,2.15178,0.436951,0.434905,0.43708
GeForce RTX 2080 Ti,StokesI,4096,32,1024,864,1,half,1300234240,226492416,518.299,518.107,520.43,5369.76,5347.77,5371.75,2.94565,2.93359,2.94674,0.956381,0.952464,0.956735,2.07167,2.06318,2.07243,0.436993,0.435203,0.437154
GeForce RTX 2080 Ti,StokesI,4096,32,1024,896,1,half,1308622848,234881024,537.61,537.465,540.01,5368.62,5344.75,5370.06,2.87105,2.85829,2.87182,0.93216,0.928015,0.932411,1.99725,1.98837,1.99779,0.436899,0.434957,0.437017
GeForce RTX 2080 Ti,StokesI,4096,32,1024,928,1,half,1317011456,243269632,556.81,556.583,558.849,5368.62,5349.02,5370.8,2.80218,2.79195,2.80332,0.909799,0.906478,0.910169,1.92838,1.92134,1.92917,0.436899,0.435304,0.437077
GeForce RTX 2080 Ti,StokesI,4096,32,1024,960,1,half,1325400064,251658240,576.067,575.939,578.151,5368.09,5348.74,5369.27,2.73763,2.72776,2.73824,0.888841,0.885637,0.889038,1.86392,1.8572,1.86433,0.436856,0.435281,0.436953
GeForce RTX 2080 Ti,StokesI,4096,32,1024,992,1,half,1333788672,260046848,595.183,595.022,597.802,5368.87,5345.34,5370.31,2.67789,2.66616,2.67862,0.869446,0.865636,0.86968,1.80405,1.79615,1.80454,0.43692,0.435005,0.437037
GeForce RTX 2080 Ti,StokesI,4096,32,1024,1024,1,half,1342177280,268435456,614.466,614.141,616.829,5368.14,5347.56,5370.98,2.62116,2.61112,2.62255,0.851027,0.847765,0.851476,1.74744,1.74074,1.74836,0.43686,0.435186,0.437091
